run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
351,3,Stability too high,30,110,75,0,30.0,110.0,75.0,0.0,30.0,110.0,75.0,0.0,30.0,110.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"123,124,359","Right,Right,Right"
352,4,Stability too high,10,105,65,5,10.0,105.0,65.0,5.0,10.0,105.0,65.0,5.0,10.0,105.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"365,366,367,219","Right,Right,Left,Right"
353,4,Stability too high,40,100,75,5,40.0,100.0,75.0,5.0,40.0,100.0,75.0,5.0,40.0,100.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"395,396,277,278","Left,Right,Right,Right"
354,7,Wealth too low,75,85,50,-5,75.0,85.0,50.0,-5.0,75.0,85.0,50.0,-5.0,75.0,85.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"173,174,229,230,85,86,308","Left,Left,Right,Right,Left,Right,Left"
355,6,Wealth too low,60,75,60,0,60.0,75.0,60.0,0.0,60.0,75.0,60.0,0.0,60.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"115,116,265,266,359,360","Right,Left,Left,Left,Right,Left"
356,5,Wealth too low,45,80,75,0,45.0,80.0,75.0,0.0,45.0,80.0,75.0,0.0,45.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"381,382,31,32,265","Right,Left,Right,Left,Left"
357,4,Stability too high,50,115,50,20,50.0,115.0,50.0,20.0,50.0,115.0,50.0,20.0,50.0,115.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"17,18,71,72","Left,Left,Right,Right"
358,5,Stability too high,40,100,55,5,40.0,100.0,55.0,5.0,40.0,100.0,55.0,5.0,40.0,100.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"29,30,313,314,315","Right,Left,Right,Left,Right"
359,4,Stability too high,40,100,25,25,40.0,100.0,25.0,25.0,40.0,100.0,25.0,25.0,40.0,100.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0,,"273,274,101,102","Right,Left,Right,Right"
360,4,Power too high,35,90,110,-5,35.0,90.0,110.0,-5.0,35.0,90.0,110.0,-5.0,35.0,90.0,110.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"269,270,193,194","Right,Right,Left,Left"
361,4,Stability too high,45,100,55,10,45.0,100.0,55.0,10.0,45.0,100.0,55.0,10.0,45.0,100.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"255,256,381,382","Right,Left,Right,Left"
362,5,Wealth too low,40,90,60,0,40.0,90.0,60.0,0.0,40.0,90.0,60.0,0.0,40.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"348,349,350,167,168","Right,Right,Left,Right,Left"
363,3,Stability too high,30,105,75,0,30.0,105.0,75.0,0.0,30.0,105.0,75.0,0.0,30.0,105.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"269,270,5","Right,Right,Left"
364,6,Wealth too low,60,50,85,0,60.0,50.0,85.0,0.0,60.0,50.0,85.0,0.0,60.0,50.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"27,28,287,288,213,214","Right,Right,Right,Left,Left,Left"
365,3,Stability too high,40,115,40,0,40.0,115.0,40.0,0.0,40.0,115.0,40.0,0.0,40.0,115.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,279","Right,Right,Right"
366,4,Power too high,55,40,105,10,55.0,40.0,105.0,10.0,55.0,40.0,105.0,10.0,55.0,40.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"25,26,131,132","Right,Left,Left,Left"
367,4,Stability too high,20,100,45,20,20.0,100.0,45.0,20.0,20.0,100.0,45.0,20.0,20.0,100.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"85,86,299,300","Right,Right,Left,Right"
368,3,Stability too high,60,105,45,35,60.0,105.0,45.0,35.0,60.0,105.0,45.0,35.0,60.0,105.0,45.0,35.0,0.0,0.0,0.0,0.0,0,0,,"245,246,165","Left,Left,Right"
369,4,Stability too high,30,100,80,5,30.0,100.0,80.0,5.0,30.0,100.0,80.0,5.0,30.0,100.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"287,288,391,392","Right,Left,Right,Right"
370,3,Stability too high,25,105,30,30,25.0,105.0,30.0,30.0,25.0,105.0,30.0,30.0,25.0,105.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"73,74,53","Left,Right,Right"
371,8,Stability too high,70,100,75,25,70.0,100.0,75.0,25.0,70.0,100.0,75.0,25.0,70.0,100.0,75.0,25.0,0.0,0.0,0.0,0.0,0,0,,"179,180,271,272,117,118,79,80","Right,Left,Left,Left,Left,Left,Right,Right"
372,6,Wealth too low,55,95,90,0,55.0,95.0,90.0,0.0,55.0,95.0,90.0,0.0,55.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"375,376,373,374,117,118","Right,Right,Left,Right,Left,Left"
373,10,Power too high,50,65,100,20,50.0,65.0,100.0,20.0,50.0,65.0,100.0,20.0,50.0,65.0,100.0,20.0,0.0,0.0,0.0,0.0,0,0,,"351,352,348,349,350,295,296,117,118,161","Left,Left,Left,Right,Right,Left,Left,Left,Left,Left"
374,6,Stability too high,35,100,70,45,35.0,100.0,70.0,45.0,35.0,100.0,70.0,45.0,35.0,100.0,70.0,45.0,0.0,0.0,0.0,0.0,0,0,,"129,130,159,160,13,14","Right,Right,Left,Right,Left,Right"
375,2,Stability too high,25,105,50,15,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"169,170","Right,Right"
376,5,Stability too high,35,105,70,10,35.0,105.0,70.0,10.0,35.0,105.0,70.0,10.0,35.0,105.0,70.0,10.0,0.0,0.0,0.0,0.0,0,0,,"193,194,101,102,203","Right,Left,Right,Right,Right"
377,6,Stability too high,5,110,70,30,5.0,110.0,70.0,30.0,5.0,110.0,70.0,30.0,5.0,110.0,70.0,30.0,0.0,0.0,0.0,0.0,0,0,,"275,276,141,142,155,156","Left,Right,Right,Left,Right,Right"
378,4,Stability too high,40,120,35,20,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"304,305,306,307","Right,Left,Left,Left"
379,3,Stability too high,10,115,50,0,10.0,115.0,50.0,0.0,10.0,115.0,50.0,0.0,10.0,115.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"55,56,99","Right,Right,Right"
380,7,Stability too high,30,130,40,20,30.0,130.0,40.0,20.0,30.0,130.0,40.0,20.0,30.0,130.0,40.0,20.0,0.0,0.0,0.0,0.0,0,0,,"101,102,115,116,235,236,389","Right,Right,Left,Left,Left,Right,Right"
381,4,Wealth too low,55,80,85,-10,55.0,80.0,85.0,-10.0,55.0,80.0,85.0,-10.0,55.0,80.0,85.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"177,178,253,254","Right,Left,Right,Left"
382,4,Wealth too low,35,65,90,0,35.0,65.0,90.0,0.0,35.0,65.0,90.0,0.0,35.0,65.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"117,118,87,88","Right,Left,Right,Left"
383,5,Stability too high,20,115,55,15,20.0,115.0,55.0,15.0,20.0,115.0,55.0,15.0,20.0,115.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"17,18,55,56,217","Left,Left,Right,Right,Right"
384,8,Wealth too low,35,90,45,0,35.0,90.0,45.0,0.0,35.0,90.0,45.0,0.0,35.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"328,329,149,150,67,68,285,286","Right,Right,Right,Left,Left,Left,Left,Right"
385,5,Stability too high,40,115,55,10,40.0,115.0,55.0,10.0,40.0,115.0,55.0,10.0,40.0,115.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"143,144,45,46,165","Right,Right,Left,Left,Right"
386,5,Wealth too low,45,95,65,-5,45.0,95.0,65.0,-5.0,45.0,95.0,65.0,-5.0,45.0,95.0,65.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"237,238,83,84,321","Right,Left,Right,Left,Right"
387,6,Wealth too low,85,45,85,0,85.0,45.0,85.0,0.0,85.0,45.0,85.0,0.0,85.0,45.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"213,214,83,84,193,194","Left,Left,Right,Left,Left,Left"
388,5,Stability too high,25,110,80,35,25.0,110.0,80.0,35.0,25.0,110.0,80.0,35.0,25.0,110.0,80.0,35.0,0.0,0.0,0.0,0.0,0,0,,"75,76,17,18,281","Right,Right,Right,Left,Right"
389,6,Stability too high,25,100,80,10,25.0,100.0,80.0,10.0,25.0,100.0,80.0,10.0,25.0,100.0,80.0,10.0,0.0,0.0,0.0,0.0,0,0,,"15,16,169,170,145,146","Right,Right,Left,Right,Left,Right"
390,3,Stability too high,25,100,90,5,25.0,100.0,90.0,5.0,25.0,100.0,90.0,5.0,25.0,100.0,90.0,5.0,0.0,0.0,0.0,0.0,0,0,,"391,392,370","Right,Right,Right"
391,5,Stability too high,40,110,80,5,40.0,110.0,80.0,5.0,40.0,110.0,80.0,5.0,40.0,110.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"27,28,65,66,340","Right,Right,Left,Right,Right"
392,6,Stability too high,55,100,35,25,55.0,100.0,35.0,25.0,55.0,100.0,35.0,25.0,55.0,100.0,35.0,25.0,0.0,0.0,0.0,0.0,0,0,,"195,196,385,386,185,186","Right,Right,Left,Left,Right,Right"
393,10,Stability too high,15,110,80,0,15.0,110.0,80.0,0.0,15.0,110.0,80.0,0.0,15.0,110.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"377,378,193,194,321,322,368,369,157,158","Right,Left,Right,Left,Right,Left,Right,Right,Left,Right"
394,8,Piety too high,110,35,60,40,110.0,35.0,60.0,40.0,110.0,35.0,60.0,40.0,110.0,35.0,60.0,40.0,0.0,0.0,0.0,0.0,0,0,,"13,14,359,360,361,87,88,41","Left,Right,Right,Left,Left,Left,Left,Left"
395,8,Power too high,55,90,105,0,55.0,90.0,105.0,0.0,55.0,90.0,105.0,0.0,55.0,90.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"259,260,47,48,119,120,249,250","Right,Right,Left,Right,Left,Left,Left,Left"
396,6,Stability too high,30,105,45,10,30.0,105.0,45.0,10.0,30.0,105.0,45.0,10.0,30.0,105.0,45.0,10.0,0.0,0.0,0.0,0.0,0,0,,"217,218,177,178,105,106","Right,Right,Left,Left,Right,Right"
397,3,Piety too high,110,-5,60,25,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"345,346,347","Right,Left,Left"
398,7,Stability too high,55,100,75,-10,55.0,100.0,75.0,-10.0,55.0,100.0,75.0,-10.0,55.0,100.0,75.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"287,288,109,110,289,290,211","Right,Left,Right,Left,Right,Left,Right"
399,2,Stability too high,25,110,45,0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Right,Right"
400,9,Wealth too low,40,85,50,-5,40.0,85.0,50.0,-5.0,40.0,85.0,50.0,-5.0,40.0,85.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"197,198,191,192,111,112,135,136,326","Left,Left,Right,Right,Right,Left,Left,Left,Right"
401,5,Wealth too low,15,90,90,-5,15.0,90.0,90.0,-5.0,15.0,90.0,90.0,-5.0,15.0,90.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"5,6,395,396,53","Left,Right,Right,Right,Right"
402,2,Stability too high,20,100,50,15,20.0,100.0,50.0,15.0,20.0,100.0,50.0,15.0,20.0,100.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"155,156","Right,Right"
403,8,Wealth too low,40,65,70,0,40.0,65.0,70.0,0.0,40.0,65.0,70.0,0.0,40.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"273,274,197,198,293,294,345,346","Right,Left,Left,Left,Right,Left,Left,Left"
404,3,Piety too low,-15,100,45,5,-15.0,100.0,45.0,5.0,-15.0,100.0,45.0,5.0,-15.0,100.0,45.0,5.0,0.0,0.0,0.0,0.0,0,0,,"91,92,330","Right,Right,Right"
405,4,Wealth too low,30,85,90,0,30.0,85.0,90.0,0.0,30.0,85.0,90.0,0.0,30.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"129,130,161,162","Right,Right,Right,Left"
406,3,Piety too low,0,115,65,10,0.0,115.0,65.0,10.0,0.0,115.0,65.0,10.0,0.0,115.0,65.0,10.0,0.0,0.0,0.0,0.0,0,0,,"121,122,291","Right,Right,Right"
407,4,Piety too low,-10,100,50,20,-10.0,100.0,50.0,20.0,-10.0,100.0,50.0,20.0,-10.0,100.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"338,339,91,92","Right,Right,Right,Right"
408,3,Power too high,35,60,105,10,35.0,60.0,105.0,10.0,35.0,60.0,105.0,10.0,35.0,60.0,105.0,10.0,0.0,0.0,0.0,0.0,0,0,,"259,260,193","Right,Right,Left"
409,9,Stability too high,10,110,35,45,10.0,110.0,35.0,45.0,10.0,110.0,35.0,45.0,10.0,110.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"11,12,83,84,35,36,135,136,345","Left,Right,Left,Right,Left,Left,Left,Right,Left"
410,6,Wealth too low,55,65,75,0,55.0,65.0,75.0,0.0,55.0,65.0,75.0,0.0,55.0,65.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"221,222,289,290,351,352","Right,Left,Right,Left,Left,Left"
411,7,Wealth too low,55,60,60,0,55.0,60.0,60.0,0.0,55.0,60.0,60.0,0.0,55.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"328,329,313,314,315,237,238","Right,Right,Left,Left,Right,Left,Left"
412,8,Wealth too low,65,85,70,-5,65.0,85.0,70.0,-5.0,65.0,85.0,70.0,-5.0,65.0,85.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"3,4,191,192,151,152,135,136","Right,Right,Left,Left,Right,Left,Left,Right"
413,7,Stability too high,55,105,90,-5,55.0,105.0,90.0,-5.0,55.0,105.0,90.0,-5.0,55.0,105.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"109,110,145,146,356,357,358","Right,Right,Left,Right,Left,Left,Left"
414,4,Stability too high,55,105,45,10,55.0,105.0,45.0,10.0,55.0,105.0,45.0,10.0,55.0,105.0,45.0,10.0,0.0,0.0,0.0,0.0,0,0,,"223,224,65,66","Right,Left,Left,Right"
415,2,Stability too high,25,105,50,20,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"183,184","Right,Right"
416,6,Wealth too low,75,65,85,0,75.0,65.0,85.0,0.0,75.0,65.0,85.0,0.0,75.0,65.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"25,26,271,272,287,288","Right,Left,Left,Left,Right,Left"
417,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
418,5,Stability too high,25,100,60,15,25.0,100.0,60.0,15.0,25.0,100.0,60.0,15.0,25.0,100.0,60.0,15.0,0.0,0.0,0.0,0.0,0,0,,"33,34,343,344,145","Right,Left,Right,Right,Right"
419,3,Stability too high,65,100,35,45,65.0,100.0,35.0,45.0,65.0,100.0,35.0,45.0,65.0,100.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"65,66,271","Left,Right,Left"
420,5,Stability too high,45,105,70,-20,45.0,105.0,70.0,-20.0,45.0,105.0,70.0,-20.0,45.0,105.0,70.0,-20.0,0.0,0.0,0.0,0.0,0,0,,"63,64,259,260,323","Right,Left,Right,Left,Right"
421,5,Stability too high,35,110,50,20,35.0,110.0,50.0,20.0,35.0,110.0,50.0,20.0,35.0,110.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"111,112,61,62,65","Right,Right,Left,Left,Left"
422,4,Stability too high,25,105,40,10,25.0,105.0,40.0,10.0,25.0,105.0,40.0,10.0,25.0,105.0,40.0,10.0,0.0,0.0,0.0,0.0,0,0,,"368,369,291,292","Right,Right,Left,Right"
423,4,Stability too high,45,110,50,10,45.0,110.0,50.0,10.0,45.0,110.0,50.0,10.0,45.0,110.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"203,204,3,4","Right,Left,Right,Right"
424,7,Piety too low,0,115,90,5,0.0,115.0,90.0,5.0,0.0,115.0,90.0,5.0,0.0,115.0,90.0,5.0,0.0,0.0,0.0,0.0,0,0,,"1,2,77,78,127,128,201","Right,Right,Left,Left,Right,Left,Right"
425,2,Stability too high,30,105,35,40,30.0,105.0,35.0,40.0,30.0,105.0,35.0,40.0,30.0,105.0,35.0,40.0,0.0,0.0,0.0,0.0,0,0,,"107,108","Right,Right"
426,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
427,2,Stability too high,35,105,45,15,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,35.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"71,72","Right,Right"
428,5,Wealth too low,30,95,70,0,30.0,95.0,70.0,0.0,30.0,95.0,70.0,0.0,30.0,95.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"185,186,351,352,177","Right,Right,Left,Left,Right"
429,3,Power too high,55,45,100,15,55.0,45.0,100.0,15.0,55.0,45.0,100.0,15.0,55.0,45.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"393,394,265","Left,Right,Left"
430,5,Power too high,70,55,105,20,70.0,55.0,105.0,20.0,70.0,55.0,105.0,20.0,70.0,55.0,105.0,20.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,243,244","Left,Left,Left,Left,Left"
431,3,Stability too high,35,100,35,15,35.0,100.0,35.0,15.0,35.0,100.0,35.0,15.0,35.0,100.0,35.0,15.0,0.0,0.0,0.0,0.0,0,0,,"328,329,73","Right,Right,Left"
432,6,Stability too high,45,105,50,0,45.0,105.0,50.0,0.0,45.0,105.0,50.0,0.0,45.0,105.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"43,44,365,366,367,239","Left,Right,Right,Left,Right,Right"
433,2,Stability too high,20,100,50,15,20.0,100.0,50.0,15.0,20.0,100.0,50.0,15.0,20.0,100.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"155,156","Right,Right"
434,4,Wealth too low,50,70,90,-5,50.0,70.0,90.0,-5.0,50.0,70.0,90.0,-5.0,50.0,70.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"249,250,53,54","Right,Left,Right,Left"
435,8,Stability too high,60,100,65,15,60.0,100.0,65.0,15.0,60.0,100.0,65.0,15.0,60.0,100.0,65.0,15.0,0.0,0.0,0.0,0.0,0,0,,"139,140,127,128,119,120,323,324","Right,Left,Left,Right,Left,Left,Left,Right"
436,7,Stability too high,40,100,95,0,40.0,100.0,95.0,0.0,40.0,100.0,95.0,0.0,40.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"77,78,111,112,249,250,269","Right,Left,Right,Left,Right,Left,Right"
437,4,Stability too high,25,105,50,15,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"239,240,3,4","Right,Right,Left,Right"
438,5,Stability too high,40,110,85,-10,40.0,110.0,85.0,-10.0,40.0,110.0,85.0,-10.0,40.0,110.0,85.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"37,38,301,302,303","Left,Left,Left,Right,Right"
439,2,Stability too high,35,105,50,-5,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"235,236","Right,Right"
440,2,Stability too high,15,105,50,15,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"251,252","Right,Right"
441,3,Wealth too low,40,75,70,0,40.0,75.0,70.0,0.0,40.0,75.0,70.0,0.0,40.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"273,274,391","Right,Left,Right"
442,4,Stability too high,30,100,40,35,30.0,100.0,40.0,35.0,30.0,100.0,40.0,35.0,30.0,100.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"51,52,129,130","Left,Right,Right,Right"
443,4,Wealth too low,40,95,75,-10,40.0,95.0,75.0,-10.0,40.0,95.0,75.0,-10.0,40.0,95.0,75.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"157,158,370,371","Right,Right,Left,Right"
444,8,Wealth too low,55,85,50,0,55.0,85.0,50.0,0.0,55.0,85.0,50.0,0.0,55.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"3,4,183,184,69,70,81,82","Right,Right,Left,Right,Left,Left,Right,Left"
445,4,Stability too high,20,110,75,5,20.0,110.0,75.0,5.0,20.0,110.0,75.0,5.0,20.0,110.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"217,218,301,302","Right,Right,Left,Right"
446,2,Stability too high,25,105,50,20,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"183,184","Right,Right"
447,4,Wealth too low,50,55,90,-10,50.0,55.0,90.0,-10.0,50.0,55.0,90.0,-10.0,50.0,55.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"19,20,215,216","Right,Left,Right,Left"
448,5,Stability too high,10,110,70,0,10.0,110.0,70.0,0.0,10.0,110.0,70.0,0.0,10.0,110.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"9,10,31,32,37","Right,Right,Right,Left,Left"
449,3,Stability too high,55,100,50,30,55.0,100.0,50.0,30.0,55.0,100.0,50.0,30.0,55.0,100.0,50.0,30.0,0.0,0.0,0.0,0.0,0,0,,"245,246,83","Left,Left,Right"
450,3,Stability too high,30,115,40,25,30.0,115.0,40.0,25.0,30.0,115.0,40.0,25.0,30.0,115.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"185,186,165","Right,Right,Right"
451,3,Wealth too low,25,90,55,-5,25.0,90.0,55.0,-5.0,25.0,90.0,55.0,-5.0,25.0,90.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364","Right,Left,Right"
452,7,Wealth too low,10,80,85,0,10.0,80.0,85.0,0.0,10.0,80.0,85.0,0.0,10.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"49,50,115,116,149,150,131","Right,Right,Left,Left,Right,Left,Right"
453,4,Stability too high,20,105,55,5,20.0,105.0,55.0,5.0,20.0,105.0,55.0,5.0,20.0,105.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"375,376,107,108","Right,Right,Left,Right"
454,4,Wealth too low,60,80,70,0,60.0,80.0,70.0,0.0,60.0,80.0,70.0,0.0,60.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,283,284","Right,Right,Left,Left"
455,5,Piety too low,-10,85,50,85,-10.0,85.0,50.0,85.0,-10.0,85.0,50.0,85.0,-10.0,85.0,50.0,85.0,0.0,0.0,0.0,0.0,0,0,,"333,334,281,282,149","Left,Left,Right,Right,Right"
456,5,Stability too high,55,105,60,-15,55.0,105.0,60.0,-15.0,55.0,105.0,60.0,-15.0,55.0,105.0,60.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"151,152,135,136,299","Right,Left,Right,Left,Right"
457,4,Stability too high,45,110,55,10,45.0,110.0,55.0,10.0,45.0,110.0,55.0,10.0,45.0,110.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"151,152,3,4","Right,Left,Right,Right"
458,4,Stability too high,25,105,40,25,25.0,105.0,40.0,25.0,25.0,105.0,40.0,25.0,25.0,105.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"95,96,107,108","Right,Left,Right,Right"
459,3,Stability too high,25,110,45,15,25.0,110.0,45.0,15.0,25.0,110.0,45.0,15.0,25.0,110.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"105,106,291","Right,Right,Right"
460,8,Wealth too low,40,85,95,0,40.0,85.0,95.0,0.0,40.0,85.0,95.0,0.0,40.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"21,22,159,160,83,84,313,314","Right,Right,Left,Right,Left,Left,Right,Left"
461,2,Stability too high,10,100,50,15,10.0,100.0,50.0,15.0,10.0,100.0,50.0,15.0,10.0,100.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"53,54","Right,Right"
462,7,Stability too high,25,110,65,35,25.0,110.0,65.0,35.0,25.0,110.0,65.0,35.0,25.0,110.0,65.0,35.0,0.0,0.0,0.0,0.0,0,0,,"29,30,293,294,175,176,133","Right,Left,Right,Left,Left,Left,Right"
463,7,Power too high,45,85,115,-5,45.0,85.0,115.0,-5.0,45.0,85.0,115.0,-5.0,45.0,85.0,115.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"83,84,121,122,115,116,211","Right,Left,Right,Left,Left,Left,Right"
464,2,Stability too high,25,110,45,0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Right,Right"
465,3,Stability too high,25,100,35,65,25.0,100.0,35.0,65.0,25.0,100.0,35.0,65.0,25.0,100.0,35.0,65.0,0.0,0.0,0.0,0.0,0,0,,"263,264,133","Left,Left,Right"
466,2,Stability too high,25,105,50,20,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"183,184","Right,Right"
467,4,Wealth too low,35,95,80,0,35.0,95.0,80.0,0.0,35.0,95.0,80.0,0.0,35.0,95.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"209,210,3,4","Right,Left,Right,Right"
468,8,Wealth too low,65,85,35,0,65.0,85.0,35.0,0.0,65.0,85.0,35.0,0.0,65.0,85.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,,"261,262,323,324,325,189,190,1","Right,Left,Right,Left,Left,Left,Left,Right"
469,4,Wealth too low,55,80,80,0,55.0,80.0,80.0,0.0,55.0,80.0,80.0,0.0,55.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"47,48,25,26","Right,Right,Left,Left"
470,5,Stability too high,40,105,25,25,40.0,105.0,25.0,25.0,40.0,105.0,25.0,25.0,40.0,105.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0,,"97,98,207,208,255","Left,Left,Left,Left,Right"
471,6,Stability too high,40,110,60,10,40.0,110.0,60.0,10.0,40.0,110.0,60.0,10.0,40.0,110.0,60.0,10.0,0.0,0.0,0.0,0.0,0,0,,"383,384,255,256,157,158","Right,Right,Left,Left,Right,Right"
